,CustomerID,RepeatReturnFlag
5820,6e97fe62-a2b6-4636-ae14-c130567ed76e,0
5824,08ac5eef-a9ba-4e8d-838d-d893881e3e84,1
5826,9a16e9f3-1cc2-4864-aaac-84d13752dca6,1
5829,f9588f81-9cbd-4ff8-bc3a-2246dd0260ad,1
5836,5dfd6d98-a88e-4ac8-9e9d-04100cb60f28,1
5848,4b2674e3-f33a-43bb-a5eb-570dc2e8cc34,0
5855,9b5e3f8e-cdc0-43a9-8aa1-c72b5c63cace,1
5859,fa0fa1e6-6593-442f-9e06-68f80dc5ba7f,1
5863,3b411c23-2b8b-46f1-bc60-846e8640e6ed,1
5869,6804351c-6d30-4de3-93e9-9ecbe702fb47,0
5871,c0852817-d9ce-48d0-8ff0-38005a570b37,1
5872,bc4c7cc2-381e-452d-bc15-9d91ae6ab50d,1
5880,fad8efaf-54f0-44cb-9830-715bee943c03,0
5887,5cc0b736-8544-40bd-9801-daf1d30da841,0
5888,d1a6d5df-d7dc-44d3-b58c-5334d9295d02,0
5889,b09e6a59-2581-4eed-83f2-e8216d765ed1,0
5891,4fd7914b-a2ce-4495-ba9f-33fed62aa63f,1
5899,eace88ce-b1eb-482a-8a05-6edf0bde8739,1
5903,f1fb3005-dc56-457a-9b00-729642b81da9,1
5907,e704025f-25f6-4902-85a5-98ef6ab01182,1
5908,e6ef8977-ac85-4412-8905-c85a02bac9c8,1
5912,0dc1f9cd-cfa9-4fa9-a5b3-aa16fca524bd,0
5918,b4d0b25e-0c9d-4b3b-bcad-8adcfff4e810,1
5920,a35a0f19-86c6-479d-a0d4-d87e877e4b2e,1
5931,3cca8a1c-b5f3-4f8c-a8aa-63d4d6c8e619,1
5933,47edb515-be6c-4baf-87f1-993d07bf04cb,1
5938,9ca1d9ab-3db9-403b-b9af-851258d6caf7,1
5939,75a2998d-5cf1-49b6-bbc8-abf7ca16f2cb,1
5940,c3d622c5-742e-4ac5-b50e-560aa09a885e,1
5941,a67ccb81-1901-4ca5-b7af-6298ab6f84d6,0
5943,44137e05-886f-4804-aa57-b176568dd424,1
5946,b48cd03c-ad80-41b3-81dc-882192826aaa,0
5948,b30be996-ed85-422d-b1bc-b3e44f62c6a4,1
5949,dd036590-3b0f-4065-a529-42361a6efc3a,0
5950,f15fe22f-9720-426b-a9a8-031cbdda5468,1
5952,506f2d93-e939-4161-be41-5538280aa257,1
5956,779bd1bf-2e66-4aac-aeb7-eb1dc9b21811,1
5963,3ad55277-da39-4ed1-b031-fe5adc446468,1
5965,f58a5970-8fc1-4244-a74c-b26bb5469349,0
5967,e4dba211-5c29-4899-80cb-1f7fa8c54a72,0
5971,089d2a58-9516-4b2e-9ba0-97906dfb77a3,0
5976,c9c0e9ef-1e4f-4001-8e52-000b462ee397,1
5977,afd010ad-30db-4074-a7c9-43df3ba70a05,0
5980,35c97bc6-012d-4f6c-b4ce-b8fdf42349ba,1
5996,01254a0c-6a29-4b0e-bd03-627a3a6eda42,1
5997,e3182adb-1f58-4608-a54f-55278a7e2be5,1
5998,2ab5d344-f302-45f7-8d72-93e21ec83cb0,1
6000,528b6e26-c0a8-4bea-9a9e-d13a4ec1efd0,1
6005,a101161e-641d-4a2c-b47b-badd30e6b5a7,1
6015,fe79e892-9dae-4085-9c7a-bbe9a8ddf300,1
6026,fef99373-4f65-4c23-87e8-d176763fbb5d,1
6029,309afc69-074d-407a-bebc-fc5635c11ab6,1
6033,f07c6f48-b0c3-4e3f-87d5-7f6a5e9f582a,1
6041,23224f31-9fbd-49bc-9b22-c014e0c29838,1
6045,9f4eb937-9b5d-49fe-83da-4478ebeecd4a,1
6047,efff5da6-de74-4b5b-990b-00e448357b51,1
6048,02477fa0-19bb-4bea-9e13-4c0515176c17,0
6062,396e91f4-b710-42a4-86b3-bf25ff89c637,1
6063,1c773dc4-f77a-450b-8466-4d54584d4167,1
6064,8e26dfdb-264b-4742-9cf0-95230347f8b5,0
6065,bbf7fe0c-4b41-4ae0-8d99-ee2680eb9cb2,1
6069,00f6f461-66aa-40d1-a386-441af568e071,1
6070,299c5c46-cc86-4fc1-b921-93026bc7849d,1
6072,ec0fed1e-b54a-4587-bb49-5c4ae8b0e7cb,1
6077,1c84b8d0-3dc3-40bd-9f45-21067bbc7f90,0
6079,9a9ef43e-17a3-4ef4-aaee-01c582b621ed,1
6082,cdc52774-5933-40de-92f7-7d17cd35c4b4,1
6085,f92f4c9b-d0f1-4652-9d02-e39ea8d1c14b,1
6086,7d3f227d-a003-49b7-8aab-6208827b7236,1
6088,b011493a-79b6-4cf5-ad04-a129f8488c03,0
6094,4307bce1-0501-47cd-aefb-d37a51c959c8,1
6096,48f147f6-332d-4881-8adb-54073a211e8a,1
6113,b939bb8b-efdb-46e9-810c-483c46ad3eea,0
6126,4febf122-6ffb-46ff-8f92-4d49411b2ec8,1
6127,b99c2334-3b56-4320-bfb8-85626f5c7276,0
6130,041a7ee9-ce4c-4bdf-9406-664b1f18cf1c,1
6134,623789e9-73b2-4c9b-8995-d091ecea886a,0
6137,c37a8da5-0aed-46c9-8dd6-dd6f816fdf81,1
6142,8c1b783e-c27e-435f-98d8-8ebab50d3c27,1
6143,9f59ecab-465f-41af-8839-a89fa61f0b35,1
6148,284ae373-7654-43ab-ae88-06c7d1de25d9,0
6166,8db97edd-7662-43a0-b0f3-3693c84372ac,1
6176,5db673e1-5a65-4a45-9a34-6f5f76929611,1
6182,d12d829e-d785-4270-8a82-bb8ce5980150,1
6183,7ce48cbe-550b-401c-a16b-d7107915de29,1
6186,a2ce5cfb-6da7-4ad4-9f16-32f1e5784b4c,1
6190,b130048f-7045-46f8-97e6-dbc48f557dc7,1
6191,ee5018ab-9e70-4855-be7c-734a991a1a77,1
6192,21fc3d1d-a982-4bff-94c6-4b885673878c,1
6194,b1c46476-6afa-4a1a-b36d-eeecf28f809d,1
6196,d9f1e77d-a049-4c02-a008-71eb48c6de7b,0
6197,a08235b3-d219-4f12-93c8-39a9d29f6afd,0
6208,0bf68e5a-a90d-4a99-a0a0-fdfb8c3a5fba,1
6221,837cc356-2234-47cd-b069-acabec08456e,1
6228,5b6a0b6d-6bbd-420c-8ec8-e2a53e5694dc,1
6230,24ed523d-c819-4cab-920d-3bcae0ec3929,1
6234,a023edfa-101d-4c97-94d4-d663b77ea689,1
6240,c827ac7e-b6de-4ff6-836f-a754827de3b6,1
6249,961a8a7a-5f21-44a1-8cf1-0707dc575b57,1
6259,34aefc61-613e-4c14-abba-2bb94a0555e5,1
6260,fed0270d-688f-4b94-951b-7a52eab24cc8,0
6268,418acbec-8067-43f3-9a4d-6c84f3944835,1
6269,e0efebfb-a1a0-48fb-9586-37ed19f68537,1
6270,64551bc9-5124-4501-a3d9-c83d8094c773,0
6271,12be2271-1ad5-4146-ad5d-4d711eba2a15,1
6273,772ba490-3f9e-4855-950d-b30cf00633d7,1
6282,3470c4fd-1025-49c3-b0a1-cb75b9f075bb,1
6285,52a89127-fe8f-4ffa-9e17-e7551bad089e,1
6286,8754ec69-cc05-42cb-9e8f-ca09a68c61f3,1
6288,fd30f977-afa0-4b76-a56c-7414d4a577df,0
6290,7b8d1498-4edf-4306-8406-b6a83f8c4962,1
6300,c1bae8d3-4f9d-4cdf-8fde-f19fb44cb1a5,1
6302,e57bed3e-a144-4d61-9133-daef58bbfb6c,1
6303,5606d1ff-f9fb-487d-99c8-558a28e83fa7,1
6313,10697fd7-e301-41a9-89a3-acfa8088f417,0
6322,85ff1bfc-b3bd-4d83-88de-db17755c3f76,0
6324,792c3f37-adf6-41ee-98b7-b41d4a9ba650,1
6326,d5e36c3e-d595-4a58-b3a9-625af31863e8,0
6327,468eda66-5e19-4278-b62c-1eac01359cce,0
6328,e5b8ece9-8225-43c4-a9b4-5ffd17f72ab9,1
6333,1b1db060-fde3-46ee-80ef-b3db34731260,0
6347,81701978-9d3c-4cfd-ac1d-a7e3a38b6314,1
6348,e31f07e9-2b6d-4b7a-8909-0adad311899d,1
6350,8a6b79af-c486-48dc-8bad-ba6f91da4a04,1
6355,86d44f57-107b-46b5-b4e1-7afc8c8294d4,1
6356,c281d5c6-15c5-4c72-a8da-f2b3d9c1e046,1
6358,25ae3a2a-6da0-4a6c-a2bf-c116a1918740,0
6360,68846844-de36-47b8-9af8-5d73b1673e70,1
6362,8b50898a-8d7a-4506-b1fb-4d66776717ab,1
6365,680659b9-4353-4581-a333-b96f52cc3b68,1
6371,dc1708cb-2f04-4b70-b94f-8f125fa119f2,1
6372,c0917f3f-2d31-443d-a772-a7578ebff1c4,1
6375,a7601037-aa7f-47b2-b192-dd6ff6ec8d50,1
6376,948ac38b-615a-499d-84b1-6944022f2ef9,1
6382,729ea6be-0536-4fa9-b588-e32c4d0326f1,1
6387,cd8d40cc-fd2a-4d1f-801e-1f7a571fc2ac,1
6390,7c9cb3e6-e455-4350-a6d7-fd52c9de0811,1
6410,9cf3abf3-c312-45f0-83e3-18a4be4f5cda,1
6421,3f62baf4-ed4d-4722-aac9-76abd13832ef,1
6423,eb5afe13-c1e7-4358-8bfe-021f419b83e9,0
6425,c043a33a-b86d-4c2e-b6c4-3615f01e804b,0
6426,b2ef9b28-4f32-4442-9745-5c57eeb6b0d0,1
6427,52f8bc82-5d85-4bbf-ae85-170d9ee1dddf,0
6428,2bd2af05-16d3-464b-b5cb-e4438c471378,0
6430,600fe8c2-c494-40bd-b76c-85087315d13f,0
6441,f5dc5525-5e5b-431e-b32b-34a0844bef0e,1
6444,eb9848f6-15df-41b5-a0bd-4d6de8d4d3d8,1
6445,188e8501-3946-4293-945f-9a0b8bdad18f,1
6446,7e717f33-2ed6-489e-9f00-f34fae0f9213,1
6449,baa6b8b0-f74d-4c8f-8888-06527fb47180,1
6451,14aaf781-7cdd-4210-b7a9-ec4fe3fb862a,0
6455,b54e84e1-6ee1-47d3-9c78-dc660df3549e,1
6457,3632446e-65e0-4c58-acf6-8bb62f18e3db,1
6459,6b87efb3-118a-42d0-aa65-53a5a39baf3a,1
6466,2497cd94-d92f-4a02-8b91-89d227880e8c,1
6474,2c1e2a08-7e07-4f25-bf57-0fd7bb47908a,0
6475,22c04f06-10f5-46e4-83f8-f66546e4c1f6,1
6478,ac6be50c-e53a-4d9b-95fd-902652fabde2,1
6483,bbc48af3-dc72-4932-9ee9-0e0b2bcf5122,1
6488,e378a81d-1793-4576-993e-be28bf2451de,1
6493,05598f06-3e85-49e6-805a-ab0a8342578e,1
6499,a3780afc-615c-473f-bea2-49fef51155ef,0
6502,b33b698e-e5f7-4f4a-84a3-4bbd1c0edd3d,1
6505,e62102f4-a100-4afd-89df-35c1ee7fbcca,1
6507,adba033f-9a31-47a6-a80f-6dd8b01eb9db,1
6508,da4c13f0-020b-4faf-8773-6338197f36b7,1
6511,508faab6-33e5-4737-bee3-4c30a363f4bb,0
6524,14421896-1579-4b19-9756-988e21cd09e2,1
6526,51348c8e-2539-48ea-9c0d-b5f8e3627151,1
6527,0cdd1260-6b29-40c2-ada9-993b6adaa463,1
6530,21ca7f03-98cf-4aaf-a6cf-de112e01e8f7,1
6534,47a13ae5-93a1-4133-b077-483fee1e7f05,1
6542,2ac7c488-5e7b-496f-b665-bfaddc4b96ef,0
6543,9860a403-353c-4230-89ba-74e2e05f50f7,1
6544,cf06c25e-eea6-4909-a70f-d85d2ffbc25a,0
6548,56f113de-1802-4836-b118-39fed7ab5507,1
6549,6f155e92-b44d-4773-9b13-996fc14fb97d,1
6551,ebd14d2e-1dbd-4b97-b53b-3edc389faf5d,1
6552,d1597cfe-8c90-4644-84f9-ae2c4f6442de,1
6555,5cce043d-ec84-49d3-b792-83e571da7b6a,1
6558,2e7df921-7e2f-4cba-b748-215fa48b484f,1
6559,5de410db-088c-4520-b8ac-af6fb775471b,1
6562,0fb3f3b7-0fda-44c4-b3cb-a843ed794e8c,1
6587,fb9ab596-f4f9-4cf7-8b3e-4de329006f41,0
6595,c5dbb666-9929-437c-b750-914a267ef743,1
6596,544281bd-0502-4326-8de6-97eb3b5948ec,1
6601,8af4ced0-a04e-45d2-9253-68b3d1dd4b44,0
6603,b2c887fe-4a32-4bcb-80a0-05aaf70927d3,1
6605,2628c488-affa-4fda-904f-06439e1ac3b8,1
6608,b8ee2832-3360-4fa4-bcd3-22bbd74e7877,0
6610,37d467df-0d74-43a8-b808-9d7856ab04b5,1
6616,b181823e-0e8e-4046-9ff2-284285624b38,1
6618,fdefd629-e00b-4701-9ed2-0200067acf84,1
6621,466fcc14-f1a3-4901-bc37-d6db9d0b27c4,1
6625,2aa7deb3-f398-4847-969c-a55b8640373b,0
6626,c67d2766-941b-4395-a3e9-2298aad5ee4f,1
6630,666d7fff-4fd4-4a60-b10f-66ad487bf4b6,1
6636,eeffe798-0d1d-4123-8f68-2a187b46c145,0
6643,fb9d86c8-9396-4a18-9079-15a1ef69c45b,1
6647,24bd80da-1e44-4924-82c3-2d7d784a1bd5,1
6656,47d17854-3013-4204-9a77-b373a98e5448,1
6660,44d47623-f4c1-4c8b-8532-eb5f78ddb100,1
6661,d2ebac5c-8f42-432f-8bbe-6a5d3e41df89,1
6667,30830a1b-6349-4790-b17d-a7b0498e3829,1
6668,92bfd531-43c5-411a-82ca-3c50f4084967,1
6675,d6a83d41-1d56-47c2-b38a-24aaf58c4906,1
6676,3889ff85-435c-447d-9173-d68717cb58b8,1
6677,d7f8259e-71ce-4e60-b44c-f4b1265a6ec0,1
6680,c5881232-f958-4077-8299-24f851f77707,1
6681,a91e9515-d01c-4281-a967-046038ba4e6d,1
6687,20de914e-0f9e-4a59-b7c3-32472a7c5d94,1
6694,90a1d5ff-8cd5-4a5a-be31-3795f5420ce9,1
6699,f816c98a-0fbb-430c-b0ec-af14182bf784,0
6700,5c978c87-fe06-407c-a03c-60e69fa8cc5b,1
6701,680a00db-844c-4281-8d86-9a40d491dde5,0
6702,e6ed3d4d-674d-4854-b896-13b5b1edae2e,1
6706,ee139933-1f6b-4401-aa97-f3026cb7ff87,1
6707,004c5025-caa3-4615-8fae-df79234c7685,1
6708,8f17171a-48e1-4796-af06-9fcb22b5d96e,0
6714,6b3a40a3-2738-476f-bc63-ad0c5e96ab3e,1
6722,d4d9cad9-61ba-4818-8ba6-d370a37b28dc,1
6727,c14e19c4-cd44-4e56-807c-76e40193ecda,1
6728,138c4115-8323-48fd-b852-e4293d0d52f5,0
6732,1026dc97-9426-49db-bbb5-083b2648f81b,1
6734,e964e703-5396-4004-8937-67e058b6c1d9,0
6736,82df6cf7-306f-49ee-9322-f434e8cc4f77,1
6737,93552c0b-c748-4a0d-90fb-470d0eedc0a0,1
6740,157c3f32-b5e8-4cdb-a725-33cb718792d9,1
6745,8ce70fd2-66b7-42c9-9041-154a34a86883,1
6753,f4f5480c-deb2-4312-8b26-68487c2361ad,1
6769,e1258fc5-0861-436a-b830-1d51d7ef1aec,1
6775,7baee4e0-8cd2-4392-81dc-f995fe73611a,1
6776,324d5ec8-3f12-4199-a75b-a21946817f4d,1
6779,7e4f7dd1-a1a9-464c-932d-34e776678de7,1
6794,a5830853-c169-4dd3-ab1e-872717fca13d,1
6795,bc68fc32-0321-46c8-ac75-64535e2debc2,1
6802,964e4a60-10bd-459c-951b-d30f35e28bf5,0
6803,a70f3c63-ae4e-43d3-8399-2cf7381a7f40,1
6808,caa12985-b40f-4b15-b209-0a3a6a6ea49c,1
6809,de7ff62a-4f05-47e5-84eb-145552a5c290,1
6815,64c39821-2aed-441d-bcda-b0b431adf727,1
6816,589c84c2-4eb2-4b8d-b47e-25de21fd4d29,0
6818,21ec0aef-b922-4c97-b838-34ab2ae00dec,1
6826,9b64c3e0-f9cf-4df0-a912-ce67a4950cbb,1
6830,c18656d5-3dd1-4a1c-a5c4-96664f065345,1
6838,098642de-3ee7-4666-9333-a8f90f7c7213,1
6844,1c2da780-7a9e-4d57-bd2d-0d8e36dd697b,1
6851,bc76d962-066f-4cd6-b947-2cf1ebaf9614,0
6852,eaf4e597-41f0-4e9e-a837-b901eae1a973,1
6853,1e487bcf-a937-447c-8bf3-1aa2ce9cec65,1
6863,c6246e6b-67a3-4822-81eb-76d46730ed77,1
6867,7151ea44-c7e3-40ae-a4dc-d3f41a1b44c5,1
6869,4c0833c8-8827-4a03-9d9f-5fa40bd2505a,1
6870,c22460cb-bbda-4d63-b3c4-3d70d05b091d,1
6886,fe567914-fea5-4d13-b560-330a336f65d4,1
6892,5b08e8a0-15fe-4bcf-b065-615577ac1eec,1
6893,b520386b-3f09-48c0-bafa-fdb3aebe221b,0
6894,e9e55f53-e429-420b-b29d-42fc677bdffe,1
6898,a8f92bff-3644-4b73-8ee2-838f8f51565e,0
6900,83400711-f80a-41d1-9ea3-005e4eedf91f,1
6903,a10f9c04-3de1-4a3c-b142-e304fe8bdec2,1
6915,9a8b4d30-e275-480e-a073-053e4276bd8c,1
6916,8e76727b-19fa-46dc-8aef-bfb8e72759fa,0
6918,eeb84251-84b5-4e53-b4f9-7d39e8c67903,1
6921,2643c393-3836-44a3-bd79-c9f2b692e356,1
6928,18868c9d-d3d6-403c-9c44-4c92e5e49c2a,1
6942,0a209afe-f5f0-4791-b0cf-8d2fbc38d2c4,0
6943,700e1c5a-4f09-43a7-8bd4-bbf08d96ea5a,1
6944,cc3d975a-2cf5-4c3a-a364-4420ba84025d,1
6947,3b064c58-9757-449b-9664-193280174dc2,1
6951,7718e2e8-8b87-4836-a8c5-1170cc4b7851,1
6955,073452ef-dded-46e1-9a84-35a3b064676c,1
6965,0f6e463c-ed42-4750-9369-4762ac568f1d,1
6976,67754fda-1947-4ac3-b99c-692b897c250c,1
6988,e06bfff6-d232-4f17-9065-7fb8aa8a9c7d,1
6989,bd330388-6afe-437a-a11e-5728518d232b,1
6991,b941aae6-6a8b-4157-9df0-9b961d06e992,1
7007,308c8123-a42d-46bc-9d83-7b20f2feec41,1
7013,be959b1f-ba14-4aad-a844-a3c0894d9e8f,1
7014,f79c869f-edff-49a5-8d66-201008314c9d,1
7015,822f8375-6f94-464c-b28c-5548fba9af65,1
7027,8b9a284d-b082-4481-89a0-9f220cbc6497,1
7033,75aa9c6c-54fc-4fe1-b142-645d7b8fd0c9,1
7038,25a5faef-eb3d-47b2-8cc3-b990883bafa7,1
7039,42e2884f-5315-4512-aeca-78acd94dff02,1
7040,e9664c40-40dc-4b2b-867e-15d8959b3cfd,1
7046,b58a5283-0961-43f5-95f8-f5c1be638a48,1
7048,2ed14b24-22f5-4cc5-bce1-40210985f3c2,1
7049,0a575c87-7c2c-4589-8c1e-1db53ce5612c,1
7057,f9cbca65-1922-48cd-b427-dce5709a0a63,1
7060,712ef5f1-1606-452b-8102-f87f643f29fe,1
7061,52554c87-a765-46b3-903c-b98b26ac9c0b,1
7065,82da299e-b4f7-4897-b554-4fc998041396,1
7066,c68a402c-023b-4369-84d1-3a27633828a5,1
7067,c3a12968-dbe3-4ebc-9f20-20463a7bd780,1
7070,d87163f7-604b-49f9-8afa-771cea0533c9,1
7071,f7257e8d-7348-456b-9561-c62af0e83eca,1
7075,a1ade854-ea90-493d-a7af-9b7012a2e5ca,0
7087,d3c1d7a6-8fcf-4211-a742-71907f3a5a4e,0
7098,21b90404-6285-430e-85da-89b1a4327a5a,1
7107,7d836ad7-c496-4940-acb5-b05af4fca0e0,1
7108,2539b5c1-261f-4c0b-83ba-25259d9bf040,0
7109,2d4a5d57-7643-4ce8-92ad-75c41469e50e,1
7112,6ad85260-4a7a-4225-8dcd-262a216938e8,1
7113,ff851c41-b0fe-4751-b014-5c36ed67b685,1
7118,c40b3418-dd85-4891-b3ea-c0236d491263,0
7122,4b7c0424-eb5f-4153-b168-1eff337337f9,1
7125,0f435cd3-4e9c-40a3-aed3-44e75a2343ce,1
7133,dc65f4b5-37df-4160-8beb-34b94cebc1d7,1
7149,1e089dab-678c-4254-b913-1ec527ae2a6d,1
7153,2b9ecc82-8e5c-431d-9142-5aad0fae7401,0
7157,f3c9d157-3c0f-4a15-9d57-18ee2a62fc94,1
7170,cf8f86a9-d0dc-4d73-94be-2770556d0377,1
7172,14a99129-e24a-4ea4-aa5b-c12ac3a9277d,1
7177,b8188d9c-e2ad-423c-9913-b9ce5ec8a3ed,1
7178,743e7a57-a145-4df5-b381-678b6db641e3,1
7180,45e8a128-7fba-46a8-88d7-6e2d50210f72,1
7183,e3b8638e-d342-4b77-9b7a-2c4b33786e12,1
7184,970087bc-f81d-419c-aa31-0e11a0efd573,1
7188,1ddb9bd9-f697-4785-a76f-1016103e656e,1
7198,af35c727-156b-4abf-a747-dfd23047e420,1
7200,0a780dd7-e324-4b6e-aee6-7a7b91e0166a,0
7203,b47336c0-476c-45cd-8fc5-c6a419f76f0e,1
7205,01cd4632-d777-422e-9de4-166bde686184,0
7211,2fb20c3f-bbca-4559-87e9-9ca32b1b3e56,1
7235,9da61efb-c2de-4d3a-bf36-797560bf37b2,1
7237,a5d49df4-0d66-4d2d-8c48-b924ee3ab79a,1
7242,86dedb10-ab0a-4fc6-80f6-9e3ee665c6dc,0
7245,36aad880-44ca-448c-ade1-f29a281a6fdb,1
7253,e37453cf-9a2b-4227-aa12-a5489a390e2f,1
7259,07365b2d-adad-437e-8eaa-aee6e1eb4cd4,1
7263,ab6c451a-2efc-4145-a95b-44f6eb806bcf,1
7275,0432b5b5-a008-4120-95e7-f57f9706660c,1
7279,a71bca49-50c3-411e-94b0-70a7494b30d6,1
7285,28227336-d81a-4326-bce5-0f00dfdd301d,1
7286,27d80361-c0ef-437e-8525-f19bb69b2265,1
7288,3923d8b1-d8e3-4514-9cb1-ab32197a895c,1
7289,6aed17b3-a28d-4fc6-ad07-bad301987d0a,1
7292,fa26a73c-0a17-4ce4-89ed-1b5f3df20d71,1
7299,2949bebb-58d2-4e67-b68c-4ee09c56dce3,1
7302,c66a93b8-2122-4fe7-893f-310c0b0af39d,1
7304,39e3631b-696b-4717-b766-7379e86ad828,1
7305,80d65aa1-32a7-4aa6-a359-4b2926e2e433,1
7306,4b44ad68-c406-46db-ac11-aa5d036366cb,1
7310,7ca758bd-8876-43f7-a69e-68197fdb78f9,1
7315,65d3e42c-158f-4104-8dd2-cd8d1379ecf1,1
7316,5388a554-f52b-41b3-9fdd-54a69b259477,0
7320,d25a25fb-7739-439e-bc51-9bc5e93943ee,1
7324,85d4ab39-7fac-4bba-b520-edd83d5deac9,1
7333,66f08c97-4bc1-40b3-92dd-e71d0ebce4db,1
7334,a8c2c11c-cc9a-4c6d-9709-08c629e90213,1
7335,34eff0e5-28db-47da-a654-ab6e6766bea5,1
7336,ce8837b9-ccc5-4475-baf3-87d5d4099e92,1
7338,de573b80-ba91-422e-b6aa-c5d9ffb4dac2,1
7344,c4e946e5-b147-4bb8-90d2-beb9fc78baa8,1
7354,b484f56c-bf28-48a8-a14b-8a33482a0fa6,0
7367,99f49f5f-5adf-4f7e-a372-25a90aaf2068,1
7370,c6224967-8b77-46be-b2e1-d3f0f74eeaad,1
7381,9d022acc-617a-4ef9-9e28-eafb6ef347ac,0
7384,0d00c967-e28c-4ff4-81bb-e76dab68ca5b,1
7385,2f7bf549-99b9-45e3-ba91-a4832f5654ae,1
7386,80c70822-bfa8-49d7-bbd5-49283b6907bf,1
7392,0757e906-b79e-476f-b37c-d1158bf1cf2f,0
7394,4e76f58a-8cff-4d5f-901c-4071ffbef253,1
7395,a8d1ea6f-693e-4ff6-a423-029f8590250d,0
7401,a42fd09e-c44d-4fe5-8a34-0bec949aacb6,1
7405,a8363a14-7a5b-4701-bb14-ea74cd3866d6,1
7411,f25cec8a-d5a3-45d1-8f93-41cbb24d8481,0
7413,32bcb71e-893e-48b7-b2c3-de36f3b003ab,1
7422,9cf28796-f5df-4029-bab6-c3e985f53cfa,1
7425,3669c277-3cd6-4cc0-abf0-0fed3b6c607a,1
7434,fc8dd071-f80a-4ce7-97eb-43a406878739,1
7438,57a422eb-c357-418c-b9e2-3bbca2719fd1,1
7439,ee2efddc-340e-48d4-97fd-f0fc9278bda5,1
7440,e1d68f93-8c8a-4d40-8ebe-c4d0aaa3bd83,1
7468,7ad6a907-a615-44a2-8cb5-12e3fee860bd,1
7473,4e4bab99-c3be-4a9b-b4b8-cfab2eb1f7e8,0
7477,a1b9888d-b60d-43a7-8cef-76d1e1665c91,1
7479,d419bf3c-8b31-439b-b1f8-017bb09e3c37,1
7487,56ada952-a3e6-41d8-bbfe-cc0b0404bd9d,0
7488,5fb9651e-c09b-45e0-98a0-854910dff743,1
7496,11423b82-43ac-48c1-b014-262999c86c62,1
7497,1dab2d88-ddfc-4971-85ec-84f6eb999020,1
7498,fc44d8d5-d787-43a1-b082-5706ee1b0267,1
7504,2bbf65d1-cf95-4f99-ac84-635b5d396614,1
7517,9d64c8f4-581c-4636-8039-0078c83f9ce3,1
7536,f2ce4bdc-928c-4b5a-9413-1f2e492d3005,1
7537,0924c1c2-cdbb-49a8-90fa-f7f8a76d3bdb,0
7538,40edcf49-763f-4e67-aeb5-4deee4c283ff,1
7539,1de52ffd-9b17-4c1f-9c87-cbcb226fbb90,1
7540,f252701b-c5f7-4101-992f-5dac1ca4a6ba,0
7542,202d8dda-437d-4ba9-98c4-affa24290780,1
7543,18e68588-7221-4242-94db-498bfc5529b8,1
7548,65deefcf-1bab-4eae-afbd-42fe92f8f9ab,1
7553,c82e1248-ae90-44ef-bc34-f2cd560b3ad8,1
7558,5320d44d-ea0c-4e86-99d4-4e1774a12c7e,0
7562,9a5cee62-b990-4232-9dd6-782b9d691240,1
7571,6fa84e20-e415-437d-ae06-f3629f0f0b55,1
7576,c436f689-df86-4751-880d-749550cdd35c,0
7579,c2ebf9db-4a78-4fda-87bf-d5a51af78786,1
7581,b641755c-6cca-4c80-aa33-a1981ca762fa,1
7594,47684327-bdd4-48a4-8f0f-35d9da60cdf7,1
7599,d1943f8f-2af9-4cd2-8e6f-05c9c909d1f7,1
7611,ed9006fb-32c4-4235-a1c4-3ca2c547c57b,1
7614,1900729b-53d1-4efe-8d71-d845d386ba29,0
7615,b59e1363-7c47-4633-b3c3-4fd91afa95a7,1
7623,dadae5e9-0427-43d7-81fa-e7e57b035ee8,1
7625,6692b459-86cd-4266-bb97-3e09f8a53b11,1
7632,dac607aa-0c93-4e54-8600-8676d78f9f51,1
7636,efb51069-b5a9-4c30-9a89-f5a26d99d9c1,1
7641,2a9a5b8c-633c-4dd2-b241-d721e4cd278d,1
7642,091c8e5d-baa5-4d41-a19a-3dbf86698373,1
7655,808da35c-a396-4408-90d3-235c05e52b5e,1
7657,a93fb01d-2a46-437b-a074-03a83a1b471c,1
7659,b75fcee8-a2f0-47f9-b7b2-6e6bc4a2bd3d,1
7661,d65ea251-9d6f-4a8e-bc78-92ff5a6f3da4,1
7678,35a1a22d-8c2c-41ff-985b-cfbe9a49aa72,1
7681,15d573fa-a795-4b70-8ae7-78ee0c48c465,1
7683,a47f14b0-8828-418f-8440-cea7b98603c7,1
7688,f6f4abc5-33b0-498c-af9a-014ee070bae9,1
7689,49809b33-f1e4-4e80-af62-626a186a8e31,1
7703,fd542c4c-9140-49e6-a46e-035f3c2fb609,1
7712,a0bf365f-97a9-4ec1-90ae-24505533f7ea,1
7715,59bc593c-e8bc-4bc6-bae4-c7530d719156,1
7717,266ec80a-3a7e-4079-8898-8c556641814a,1
7718,680023db-46d7-429a-9806-41a39ffd72ed,0
7721,015ac6c3-aaf5-47e3-99d7-f2bb30ae375c,1
7724,0f7bfd43-4501-41c6-adbb-afc8c8c8a91d,1
7728,9588da65-a54f-447a-a838-777c5518df3c,1
7733,6c4580eb-2451-4140-b796-dc1c65925c39,0
7740,2626a23a-479a-40ac-bdb7-d02e287e47e5,1
7741,e4211418-527d-467a-917b-517c8353a15e,1
7750,88ec93f8-99f2-4932-9869-eba472181260,1
7751,97f22bea-576d-4c12-a583-f3ff4a359f13,0
